630,MISCELLANEOUS
631,MISCELLANEOUS
634,SCRAP MERCHANT
639,SCRAP MERCHANT
643,MISCELLANEOUS
644,MANUFACTURER(GENERAL)
645,DEALERS
646,DEALERS
648,MANUFACTURER(GENERAL)
649,MISCELLANEOUS
650,MISCELLANEOUS
652,SCRAP MERCHANT
653,SCRAP MERCHANT
654,DEALERS
662,MANUFACTURER(GENERAL)
666,MANUFACTURER(GENERAL)
667,MANUFACTURER(GENERAL)
668,SCRAP MERCHANT
670,SCRAP MERCHANT
671,SCRAP MERCHANT
672,SCRAP MERCHANT
673,SCRAP MERCHANT
677,SCRAP MERCHANT
678,MANUFACTURER(GENERAL)
683,MANUFACTURER(GENERAL)
687,MANUFACTURER(GENERAL)
690,MANUFACTURER(GENERAL)
693,MANUFACTURER(GENERAL)
695,MANUFACTURER(GENERAL)
700,MANUFACTURER(GENERAL)
702,MANUFACTURER(GENERAL)
703,TRADERS
704,TRADERS
705,TRADERS
706,TRADERS
707,TRADERS
708,TRADERS
709,MANUFACTURER(GENERAL)
710,MANUFACTURER(GENERAL)
711,MANUFACTURER(GENERAL)
713,TRADERS
714,MANUFACTURER(GENERAL)
715,MANUFACTURER(GENERAL)
720,MANUFACTURER(GENERAL)
721,DEALERS
722,MANUFACTURER(GENERAL)
723,MANUFACTURER(GENERAL)
724,MANUFACTURER(GENERAL)
726,TRADERS
727,TRADERS
728,MANUFACTURER(GENERAL)
731,TRADERS
732,TRADERS
733,TRADERS
734,TRADERS
735,TRADERS
736,MISCELLANEOUS
737,MISCELLANEOUS
738,TRADERS
739,TRADERS
740,MANUFACTURER(GENERAL)
741,MANUFACTURER(GENERAL)
743,SCRAP MERCHANT
744,MANUFACTURER(GENERAL)
745,SCRAP MERCHANT
746,SCRAP MERCHANT
747,SCRAP MERCHANT
748,SCRAP MERCHANT
749,MANUFACTURER(GENERAL)
750,MANUFACTURER(GENERAL)
751,SCRAP MERCHANT
752,SCRAP MERCHANT
753,MANUFACTURER(GENERAL)
754,MANUFACTURER(GENERAL)
755,MANUFACTURER(GENERAL)
756,MINING
757,SCRAP MERCHANT
758,SCRAP MERCHANT
759,SCRAP MERCHANT
760,SCRAP MERCHANT
761,SCRAP MERCHANT
762,SCRAP MERCHANT
763,SCRAP MERCHANT
764,MANUFACTURER(GENERAL)
765,SCRAP MERCHANT
766,SCRAP MERCHANT
767,SCRAP MERCHANT
768,MANUFACTURER(GENERAL)
769,MISCELLANEOUS
770,SCRAP MERCHANT
771,SCRAP MERCHANT
772,MANUFACTURER(GENERAL)
773,MISCELLANEOUS
774,SCRAP MERCHANT
775,MANUFACTURER(GENERAL)
776,SCRAP MERCHANT
778,MANUFACTURER(GENERAL)
779,MANUFACTURER(GENERAL)
780,SCRAP MERCHANT
783,MANUFACTURER(GENERAL)
784,MANUFACTURER(GENERAL)
786,MANUFACTURER(GENERAL)
787,SCRAP MERCHANT
788,SCRAP MERCHANT
790,SCRAP MERCHANT
791,MANUFACTURER(GENERAL)
792,MISCELLANEOUS
793,SCRAP MERCHANT
794,SCRAP MERCHANT
796,SCRAP MERCHANT
797,MANUFACTURER(GENERAL)
798,SCRAP MERCHANT
799,SCRAP MERCHANT
800,SCRAP MERCHANT
801,SCRAP MERCHANT
802,SCRAP MERCHANT
803,MANUFACTURER(GENERAL)
804,MISCELLANEOUS
806,SCRAP MERCHANT
807,SCRAP MERCHANT
810,SCRAP MERCHANT
814,MANUFACTURER(GENERAL)
815,SCRAP MERCHANT
816,SCRAP MERCHANT
817,SCRAP MERCHANT
819,MISCELLANEOUS
820,MISCELLANEOUS
821,MISCELLANEOUS
822,MISCELLANEOUS
825,SCRAP MERCHANT
830,MANUFACTURER(GENERAL)
831,MANUFACTURER(GENERAL)
832,TRADERS
834,MANUFACTURER(GENERAL)
835,MANUFACTURER(GENERAL)
836,MANUFACTURER(GENERAL)
839,SCRAP MERCHANT
841,SCRAP MERCHANT
844,SCRAP MERCHANT
846,SCRAP MERCHANT
848,SCRAP MERCHANT
851,MANUFACTURER(GENERAL)
855,MISCELLANEOUS
857,MANUFACTURER(GENERAL)
858,MANUFACTURER(GENERAL)
861,TRADERS
862,DEALERS
871,DEALERS
873,MISCELLANEOUS
874,MISCELLANEOUS
875,MISCELLANEOUS
876,MISCELLANEOUS
880,SCRAP MERCHANT
881,SCRAP MERCHANT
883,DEALERS
885,MISCELLANEOUS
888,MANUFACTURER(GENERAL)
889,MANUFACTURER(GENERAL)
892,MANUFACTURER(GENERAL)
893,MANUFACTURER(GENERAL)
897,MANUFACTURER(GENERAL)
901,MANUFACTURER(GENERAL)
904,MANUFACTURER(GENERAL)
907,MANUFACTURER(GENERAL)
908,TRADERS
909,TRADERS
911,MANUFACTURER(GENERAL)
912,MANUFACTURER(GENERAL)
914,TRADERS
915,MANUFACTURER(GENERAL)
919,DEALERS
921,MANUFACTURER(GENERAL)
922,MANUFACTURER(GENERAL)
923,MANUFACTURER(GENERAL)
924,TRADERS
925,TRADERS
927,MANUFACTURER(GENERAL)
928,MANUFACTURER(GENERAL)
929,MANUFACTURER(GENERAL)
930,MANUFACTURER(GENERAL)
931,MANUFACTURER(GENERAL)
932,MANUFACTURER(GENERAL)
935,TRADERS
936,MANUFACTURER(GENERAL)
938,SCRAP MERCHANT
939,SCRAP MERCHANT
940,MANUFACTURER(GENERAL)
941,SCRAP MERCHANT
942,SCRAP MERCHANT
943,MANUFACTURER(GENERAL)
945,SCRAP MERCHANT
946,SCRAP MERCHANT
947,SCRAP MERCHANT
948,SCRAP MERCHANT
949,SCRAP MERCHANT
950,SCRAP MERCHANT
951,SCRAP MERCHANT
952,MANUFACTURER(GENERAL)
953,MANUFACTURER(GENERAL)
954,SCRAP MERCHANT
955,SCRAP MERCHANT
956,MANUFACTURER(GENERAL)
957,SCRAP MERCHANT
958,SCRAP MERCHANT
960,MANUFACTURER(GENERAL)
961,MANUFACTURER(GENERAL)
962,SCRAP MERCHANT
963,MANUFACTURER(GENERAL)
964,SCRAP MERCHANT
965,SCRAP MERCHANT
966,SCRAP MERCHANT
967,SCRAP MERCHANT
968,SCRAP MERCHANT
969,MANUFACTURER(GENERAL)
970,MANUFACTURER(GENERAL)
971,SCRAP MERCHANT
972,DEALERS
973,MANUFACTURER(GENERAL)
974,SCRAP MERCHANT
975,MANUFACTURER(GENERAL)
976,SCRAP MERCHANT
977,SCRAP MERCHANT
978,SCRAP MERCHANT
979,SCRAP MERCHANT
980,SCRAP MERCHANT
981,MISCELLANEOUS
982,MISCELLANEOUS
983,MISCELLANEOUS
984,SCRAP MERCHANT
985,SCRAP MERCHANT
986,MANUFACTURER(GENERAL)
987,SCRAP MERCHANT
988,MANUFACTURER(GENERAL)
989,MANUFACTURER(GENERAL)
990,MANUFACTURER(GENERAL)
991,SCRAP MERCHANT
992,MANUFACTURER(GENERAL)
993,SCRAP MERCHANT
994,SCRAP MERCHANT
995,MANUFACTURER(GENERAL)
997,MANUFACTURER(GENERAL)
1000,SCRAP MERCHANT
1001,MANUFACTURER(GENERAL)
1002,MANUFACTURER(GENERAL)
1004,MANUFACTURER(GENERAL)
1006,MANUFACTURER(GENERAL)
1007,MANUFACTURER(GENERAL)
1011,SCRAP MERCHANT
1012,SCRAP MERCHANT
1013,MISCELLANEOUS
1014,SCRAP MERCHANT
1016,SCRAP MERCHANT
1019,MANUFACTURER(GENERAL)
1020,SCRAP MERCHANT
1025,SCRAP MERCHANT
1026,MANUFACTURER(GENERAL)
1031,MANUFACTURER(GENERAL)
1035,SCRAP MERCHANT
1040,SCRAP MERCHANT
1041,MANUFACTURER(GENERAL)
1042,MANUFACTURER(GENERAL)
1045,MANUFACTURER(GENERAL)
1046,MANUFACTURER(GENERAL)
1048,MANUFACTURER(GENERAL)
1055,MANUFACTURER(GENERAL)
1066,DEALERS
1067,MISCELLANEOUS
1074,SCRAP MERCHANT
1075,DEALERS
1077,MANUFACTURER(GENERAL)
1078,SCRAP MERCHANT
1079,SCRAP MERCHANT
1080,MISCELLANEOUS
1082,MANUFACTURER(GENERAL)
1083,MANUFACTURER(GENERAL)
1084,MANUFACTURER(GENERAL)
1086,SCRAP MERCHANT
1089,MANUFACTURER(GENERAL)
1090,MANUFACTURER(GENERAL)
1091,MANUFACTURER(GENERAL)
1092,MANUFACTURER(GENERAL)
1095,MANUFACTURER(GENERAL)
1101,MANUFACTURER(GENERAL)
1104,MANUFACTURER(GENERAL)
1108,MANUFACTURER(GENERAL)
1109,TRADERS
1111,MANUFACTURER(GENERAL)
1112,MANUFACTURER(GENERAL)
1113,MANUFACTURER(GENERAL)
1114,MANUFACTURER(GENERAL)
1115,MANUFACTURER(GENERAL)
1117,MANUFACTURER(GENERAL)
1118,TRADERS
1119,TRADERS
1120,TRADERS
1121,DEALERS
1124,TRADERS
1126,MANUFACTURER(GENERAL)
1128,TRADERS
1130,MISCELLANEOUS
1131,TRADERS
1132,MANUFACTURER(GENERAL)
1137,TRADERS
1138,MANUFACTURER(GENERAL)
1139,SCRAP MERCHANT
1140,MANUFACTURER(GENERAL)
1141,MANUFACTURER(GENERAL)
1142,MANUFACTURER(GENERAL)
1143,MANUFACTURER(GENERAL)
1144,SCRAP MERCHANT
1145,SCRAP MERCHANT
1146,SCRAP MERCHANT
1147,SCRAP MERCHANT
1148,MISCELLANEOUS
1149,SCRAP MERCHANT
1150,SCRAP MERCHANT
1151,MANUFACTURER(GENERAL)
1152,SCRAP MERCHANT
1153,SCRAP MERCHANT
1154,SCRAP MERCHANT
1155,SCRAP MERCHANT
1156,SCRAP MERCHANT
1157,MANUFACTURER(GENERAL)
1158,MANUFACTURER(GENERAL)
1159,MANUFACTURER(GENERAL)
1160,SCRAP MERCHANT
1161,SCRAP MERCHANT
1162,SCRAP MERCHANT
1163,SCRAP MERCHANT
1164,MISCELLANEOUS
1165,MISCELLANEOUS
1166,MANUFACTURER(GENERAL)
1168,SCRAP MERCHANT
1169,SCRAP MERCHANT
1170,SCRAP MERCHANT
1171,SCRAP MERCHANT
1172,SCRAP MERCHANT
1173,SCRAP MERCHANT
1174,SCRAP MERCHANT
1175,MISCELLANEOUS
1176,SCRAP MERCHANT
1177,SCRAP MERCHANT
1179,SCRAP MERCHANT
1180,DEALERS
1181,MANUFACTURER(GENERAL)
1182,MANUFACTURER(GENERAL)
1183,SCRAP MERCHANT
1184,SCRAP MERCHANT
1185,MISCELLANEOUS
1186,SCRAP MERCHANT
1187,MANUFACTURER(GENERAL)
1188,MANUFACTURER(GENERAL)
1189,MANUFACTURER(GENERAL)
1190,SCRAP MERCHANT
1191,SCRAP MERCHANT
1192,SCRAP MERCHANT
1193,MANUFACTURER(GENERAL)
1194,SCRAP MERCHANT
1195,SCRAP MERCHANT
1196,SCRAP MERCHANT
1197,MANUFACTURER(GENERAL)
1198,SCRAP MERCHANT
1199,SCRAP MERCHANT
1200,MANUFACTURER(GENERAL)
1201,MANUFACTURER(GENERAL)
1202,SCRAP MERCHANT
1203,SCRAP MERCHANT
1204,MANUFACTURER(GENERAL)
1205,SCRAP MERCHANT
1206,SCRAP MERCHANT
1207,SCRAP MERCHANT
1208,SCRAP MERCHANT
1209,SCRAP MERCHANT
1210,SCRAP MERCHANT
1211,SCRAP MERCHANT
1212,MANUFACTURER(GENERAL)
1213,SCRAP MERCHANT
1218,MANUFACTURER(GENERAL)
1219,MANUFACTURER(GENERAL)
1220,SCRAP MERCHANT
1221,SCRAP MERCHANT
1222,SCRAP MERCHANT
1223,SCRAP MERCHANT
1225,DEALERS
1229,SCRAP MERCHANT
1231,SCRAP MERCHANT
1232,MISCELLANEOUS
1233,MISCELLANEOUS
1235,MANUFACTURER(GENERAL)
