,company,dpst,trantype,orderno,positionno,invoice,custcode,item,rate1,rate2,ed_amount,amth1,txah1,foreign_currency_amount,unitprice,deliveryqty,sales_amount,saleordertype,stoa,taxcode,orderdate,deladdress,salesrepcode,salesrep,lobcode,lineofbusiness
479,600,90040,613,603003993,10,17005552,CU1R01952,S46024,1,1.00E-06,31500,175000,31500,175000,175000,1,175000,611,ADD060667,GSTAG18,17-10-2017 03:15,"BLOCK NO 1064, OPP SAI MANDIRN.H.NO - 8, SISODRA GANESHNAVSARI – 396463",200085,BASKARAN K,A02,4W Toyota
480,600,90042,613,603003248,40,17005473,CU1B02629,13032834A,1,1.00E-06,990,5500,990,5500,1100,5,5500,611,ADD060184,GSTAG18,13-09-2017 08:31,"5D/8E , RAILWAY ROADN.I.T  FARIDABADHARYANA - 121 003",200085,BASKARAN K,A01,4W Maruti
481,600,90042,613,603003248,40,17005473,CU1B02629,13032834A,1,1.00E-06,990,5500,990,5500,1100,5,5500,611,ADD060184,GSTAG18,13-09-2017 08:31,"5D/8E , RAILWAY ROADN.I.T  FARIDABADHARYANA - 121 003",200085,BASKARAN K,A01,4W Maruti
482,600,90042,613,603003248,50,17005473,CU1B02629,TMTA00516,1,1.00E-06,6045.3,33585,6045.3,33585,33585,1,33585,611,ADD060184,GSTAG18,13-09-2017 08:31,"5D/8E , RAILWAY ROADN.I.T  FARIDABADHARYANA - 121 003",200085,BASKARAN K,A01,4W Maruti
483,600,90042,613,603003248,50,17005473,CU1B02629,TMTA00516,1,1.00E-06,6045.3,33585,6045.3,33585,33585,1,33585,611,ADD060184,GSTAG18,13-09-2017 08:31,"5D/8E , RAILWAY ROADN.I.T  FARIDABADHARYANA - 121 003",200085,BASKARAN K,A01,4W Maruti
484,600,90040,613,603003614,10,17005491,CU1N01848,S47002,1,1.00E-06,4479.84,24888,4479.84,24888,24888,1,24888,611,ADD027651,GSTAG18,26-09-2017 04:31,"5th K M STONE, RAMPUR ROADJEETPUR NEGIHALDWANI-263139",200085,BASKARAN K,A01,4W Maruti
485,600,90040,613,603003614,10,17005491,CU1N01848,S47002,1,1.00E-06,4479.84,24888,4479.84,24888,24888,1,24888,611,ADD027651,GSTAG18,26-09-2017 04:31,"5th K M STONE, RAMPUR ROADJEETPUR NEGIHALDWANI-263139",200085,BASKARAN K,A01,4W Maruti
486,600,90042,613,603003841,20,17005492,CU1M04061,FRT,1,1.00E-06,450,2500,450,2500,2500,1,2500,611,ADD060038,GSTAG18,10-10-2017 10:31,"TARA DEVI, SHIMLAHIMACHAL PRADESH - 171 010 ",200085,BASKARAN K,A01,4W Maruti
487,600,90042,613,603003841,20,17005492,CU1M04061,FRT,1,1.00E-06,450,2500,450,2500,2500,1,2500,611,ADD060038,GSTAG18,10-10-2017 10:31,"TARA DEVI, SHIMLAHIMACHAL PRADESH - 171 010 ",200085,BASKARAN K,A01,4W Maruti
488,600,90042,613,603003106,30,17005494,CU1S09772,9099EL023,1,1.00E-06,14040,78000,14040,78000,78000,1,78000,611,ADD060253,GSTAG14,06-09-2017 08:15,"68/7 PLOT NO.10, V.M.V COPLEXTPM COLONY,THENI MAIN ROAD,MADURAI",200085,BASKARAN K,A06,4W Skoda
489,600,90042,613,603003106,30,17005494,CU1S09772,9099EL023,1,1.00E-06,14040,78000,14040,78000,78000,1,78000,611,ADD060253,GSTAG14,06-09-2017 08:15,"68/7 PLOT NO.10, V.M.V COPLEXTPM COLONY,THENI MAIN ROAD,MADURAI",200085,BASKARAN K,A06,4W Skoda
490,600,90042,613,603004016,30,17005498,CU1A02087,3899YS008,1,1.00E-06,56700,315000,56700,315000,315000,1,315000,611,ADD025141,GSTAG18,17-10-2017 12:31,"JANTA CROSSING ROAD,VITTHAL UDYOG NAGARANAND – SOJITRA ROADANAND – 388121",200085,BASKARAN K,A01,4W Maruti
491,600,90042,613,603004016,30,17005498,CU1A02087,3899YS008,1,1.00E-06,56700,315000,56700,315000,315000,1,315000,611,ADD025141,GSTAG18,17-10-2017 12:31,"JANTA CROSSING ROAD,VITTHAL UDYOG NAGARANAND – SOJITRA ROADANAND – 388121",200085,BASKARAN K,A01,4W Maruti
492,600,90040,613,603004095,30,17005499,CU1S09792,Z15038,1,1.00E-06,3510.9,19505,3510.9,19505,19505,1,19505,611,ADD060698,GSTAG18,23-10-2017 11:40,"TSIECHIE, PHEK ROADKOHIMANAGALAND -797 001",200085,BASKARAN K,A01,4W Maruti
493,600,90040,613,603004095,30,17005499,CU1S09792,Z15038,1,1.00E-06,3510.9,19505,3510.9,19505,19505,1,19505,611,ADD060698,GSTAG18,23-10-2017 11:40,"TSIECHIE, PHEK ROADKOHIMANAGALAND -797 001",200085,BASKARAN K,A01,4W Maruti
494,600,90040,613,603004177,10,17005500,CU1P01361,Z12101,1,1.00E-06,82080,456000,82080,456000,76000,6,456000,611,ADD060739,GSTAG18,26-10-2017 06:31,"PLOT NO.39 & 40, NR.SOLA FLYOVERS.G.HIGHWAYAHMEDABAD-380060",200085,BASKARAN K,A08,4W Hyundai
495,600,90040,613,603004177,10,17005500,CU1P01361,Z12101,1,1.00E-06,82080,456000,82080,456000,76000,6,456000,611,ADD060739,GSTAG18,26-10-2017 06:31,"PLOT NO.39 & 40, NR.SOLA FLYOVERS.G.HIGHWAYAHMEDABAD-380060",200085,BASKARAN K,A08,4W Hyundai
496,600,90042,613,603004207,10,17005514,CU1A04147,5499VT007,1,1.00E-06,5400,30000,5400,30000,30000,1,30000,611,ADD060756,GSTAG18,27-10-2017 12:30,"NEAR IGL FACTORYJAITPUR MOREKASHIPUR, (US NAGAR) - 244713",200085,BASKARAN K,A01,4W Maruti
497,600,90042,613,603004207,10,17005514,CU1A04147,5499VT007,1,1.00E-06,5400,30000,5400,30000,30000,1,30000,611,ADD060756,GSTAG18,27-10-2017 12:30,"NEAR IGL FACTORYJAITPUR MOREKASHIPUR, (US NAGAR) - 244713",200085,BASKARAN K,A01,4W Maruti
498,600,90040,613,603003976,10,17005428,CU1V01335,S25005,1,1.00E-06,30813.66,171187,30813.66,171187,171187,1,171187,611,ADD060663,GSTAG18,17-10-2017 03:15,"SY NO.54/1, B M ROADDODDAMANDIGANAHALLIKANDALI POST. HASSAN - 573217",200085,BASKARAN K,A23,4W - RENAULT
499,600,90040,613,603003976,10,17005428,CU1V01335,S25005,1,1.00E-06,30813.66,171187,30813.66,171187,171187,1,171187,611,ADD060663,GSTAG18,17-10-2017 03:15,"SY NO.54/1, B M ROADDODDAMANDIGANAHALLIKANDALI POST. HASSAN - 573217",200085,BASKARAN K,A23,4W - RENAULT
500,600,90042,613,603003953,10,17005429,CU1V01335,3899YS009,1,1.00E-06,7200,40000,7200,40000,40000,1,40000,611,ADD060663,GSTAG18,17-10-2017 03:15,"SY NO.54/1, B M ROADDODDAMANDIGANAHALLIKANDALI POST. HASSAN - 573217",200085,BASKARAN K,A23,4W - RENAULT
501,600,90042,613,603003953,10,17005429,CU1V01335,3899YS009,1,1.00E-06,7200,40000,7200,40000,40000,1,40000,611,ADD060663,GSTAG18,17-10-2017 03:15,"SY NO.54/1, B M ROADDODDAMANDIGANAHALLIKANDALI POST. HASSAN - 573217",200085,BASKARAN K,A23,4W - RENAULT
502,600,90042,613,603003953,20,17005429,CU1V01335,3899YS008,1,1.00E-06,61740,343000,61740,343000,343000,1,343000,611,ADD060663,GSTAG18,17-10-2017 03:15,"SY NO.54/1, B M ROADDODDAMANDIGANAHALLIKANDALI POST. HASSAN - 573217",200085,BASKARAN K,A23,4W - RENAULT
503,600,90042,613,603003953,20,17005429,CU1V01335,3899YS008,1,1.00E-06,61740,343000,61740,343000,343000,1,343000,611,ADD060663,GSTAG18,17-10-2017 03:15,"SY NO.54/1, B M ROADDODDAMANDIGANAHALLIKANDALI POST. HASSAN - 573217",200085,BASKARAN K,A23,4W - RENAULT
504,600,90040,613,603003837,10,17005692,CU1K02089,Z12110,1,1.00E-06,32400,180000,32400,180000,90000,2,180000,611,DLC071485,GSTAG14,10-10-2017 10:31,"(DIVISION OF KHIVRAJ MOTORS)NO.135,DEVELOPED PLOTSELECTRONIC INDL ESTATE,PERUNGUDI,CHENNAI -96",200085,BASKARAN K,A23,4W - RENAULT
505,600,90040,613,603003837,10,17005692,CU1K02089,Z12110,1,1.00E-06,32400,180000,32400,180000,90000,2,180000,611,DLC071485,GSTAG14,10-10-2017 10:31,"(DIVISION OF KHIVRAJ MOTORS)NO.135,DEVELOPED PLOTSELECTRONIC INDL ESTATE,PERUNGUDI,CHENNAI -96",200085,BASKARAN K,A23,4W - RENAULT
506,600,90040,613,603004247,20,17005611,CU1L00507,Z11016,1,1.00E-06,34200,190000,34200,190000,190000,1,190000,611,ADD060780,GSTAG18,30-10-2017 16:30,"EVERGREEN TEXTILE PARK4TH PHASE RIICO INDL.  AREAPUR ROAD, BHILWARA-311001",200085,BASKARAN K,A01,4W Maruti
507,600,90040,613,603004247,20,17005611,CU1L00507,Z11016,1,1.00E-06,34200,190000,34200,190000,190000,1,190000,611,ADD060780,GSTAG18,30-10-2017 16:30,"EVERGREEN TEXTILE PARK4TH PHASE RIICO INDL.  AREAPUR ROAD, BHILWARA-311001",200085,BASKARAN K,A01,4W Maruti
508,600,90040,613,603004247,30,17005611,CU1L00507,FRT,1,1.00E-06,6300,35000,6300,35000,35000,1,35000,611,ADD060780,GSTAG18,30-10-2017 16:30,"EVERGREEN TEXTILE PARK4TH PHASE RIICO INDL.  AREAPUR ROAD, BHILWARA-311001",200085,BASKARAN K,A01,4W Maruti
509,600,90040,613,603004247,30,17005611,CU1L00507,FRT,1,1.00E-06,6300,35000,6300,35000,35000,1,35000,611,ADD060780,GSTAG18,30-10-2017 16:30,"EVERGREEN TEXTILE PARK4TH PHASE RIICO INDL.  AREAPUR ROAD, BHILWARA-311001",200085,BASKARAN K,A01,4W Maruti
510,600,90040,613,603004130,10,17005619,CU1G03050,S12102,1,1.00E-06,27720,154000,27720,154000,77000,2,154000,611,ADD060718,GSTAG18,24-10-2017 10:31,"PLOT NO. 1, BLOCK – CMANGOLPURI INDUSTRIAL AREAPHASE - 1,DELHI - 110083",200085,BASKARAN K,A03,4W Honda
511,600,90040,613,603004130,10,17005619,CU1G03050,S12102,1,1.00E-06,27720,154000,27720,154000,77000,2,154000,611,ADD060718,GSTAG18,24-10-2017 10:31,"PLOT NO. 1, BLOCK – CMANGOLPURI INDUSTRIAL AREAPHASE - 1,DELHI - 110083",200085,BASKARAN K,A03,4W Honda
512,600,90040,613,603004268,10,17005660,CU1S09796,Z11005,1,1.00E-06,37260,207000,37260,207000,207000,1,207000,611,ADD060784,GSTAG18,31-10-2017 08:30,"OPP. WALL MART,ANAND-SOJITRA ROAD,VITHAL UDYOGNAGAR-388121",200085,BASKARAN K,A04,4W Telco
513,600,90040,613,603004268,10,17005660,CU1S09796,Z11005,1,1.00E-06,37260,207000,37260,207000,207000,1,207000,611,ADD060784,GSTAG18,31-10-2017 08:30,"OPP. WALL MART,ANAND-SOJITRA ROAD,VITHAL UDYOGNAGAR-388121",200085,BASKARAN K,A04,4W Telco
514,600,90040,613,603003714,40,17005679,CU1S05835,FRT,1,1.00E-06,10800,60000,10800,60000,60000,1,60000,611,ADD026558,GSTAG18,04-10-2017 10:30,"B-35, LAJPATH NAGAR IINEW DELHI ",200085,BASKARAN K,A03,4W Honda
515,600,90040,613,603003714,40,17005679,CU1S05835,FRT,1,1.00E-06,10800,60000,10800,60000,60000,1,60000,611,ADD026558,GSTAG18,04-10-2017 10:30,"B-35, LAJPATH NAGAR IINEW DELHI ",200085,BASKARAN K,A03,4W Honda
516,600,90040,613,603004184,50,17005688,CU1B02637,Z46016,1,1.00E-06,108000,600000,108000,600000,600000,1,600000,611,ADD060734,GSTAG18,26-10-2017 12:31,"ETHIX HONDA SERVICE CENTRESURVEY NO.12/A/1,OPP. KIRLOSKABOPODI, PUNE-411 003",200085,BASKARAN K,A03,4W Honda
517,600,90040,613,603004184,50,17005688,CU1B02637,Z46016,1,1.00E-06,108000,600000,108000,600000,600000,1,600000,611,ADD060734,GSTAG18,26-10-2017 12:31,"ETHIX HONDA SERVICE CENTRESURVEY NO.12/A/1,OPP. KIRLOSKABOPODI, PUNE-411 003",200085,BASKARAN K,A03,4W Honda
518,600,90042,613,603004191,30,17005689,CU1B02637,460346290,1,1.00E-06,3600,20000,3600,20000,20000,1,20000,611,ADD060734,GSTAG18,26-10-2017 14:31,"ETHIX HONDA SERVICE CENTRESURVEY NO.12/A/1,OPP. KIRLOSKABOPODI, PUNE-411 003",200085,BASKARAN K,A03,4W Honda
519,600,90042,613,603004191,30,17005689,CU1B02637,460346290,1,1.00E-06,3600,20000,3600,20000,20000,1,20000,611,ADD060734,GSTAG18,26-10-2017 14:31,"ETHIX HONDA SERVICE CENTRESURVEY NO.12/A/1,OPP. KIRLOSKABOPODI, PUNE-411 003",200085,BASKARAN K,A03,4W Honda
520,600,90040,613,603004113,10,17005654,CU1P00004,S12102,1,1.00E-06,27612,153400,27612,153400,76700,2,153400,611,DA1011453,GSTAG18,24-10-2017 04:30,"III/497-B,N.H-47,NEAR MUNICIPAL TOWN HALL,SOUTH KALAMASSERY,KOCHI - 682033,PH - 0484-2540573, 2556701",200085,BASKARAN K,A01,4W Maruti
521,600,90040,613,603004113,10,17005654,CU1P00004,S12102,1,1.00E-06,27612,153400,27612,153400,76700,2,153400,611,DA1011453,GSTAG18,24-10-2017 04:30,"III/497-B,N.H-47,NEAR MUNICIPAL TOWN HALL,SOUTH KALAMASSERY,KOCHI - 682033,PH - 0484-2540573, 2556701",200085,BASKARAN K,A01,4W Maruti
522,600,90040,613,603004038,10,17005671,CU1A02024,Z15038,1,1.00E-06,10260,57000,10260,57000,19000,3,57000,611,DLC073309,GSTAG18,20-10-2017 06:31,"7,NEWAL KISHORE ROADHAZRATGANJLUCKNOW-226001",200085,BASKARAN K,L01,Other Industry
523,600,90040,613,603004038,10,17005671,CU1A02024,Z15038,1,1.00E-06,10260,57000,10260,57000,19000,3,57000,611,DLC073309,GSTAG18,20-10-2017 06:31,"7,NEWAL KISHORE ROADHAZRATGANJLUCKNOW-226001",200085,BASKARAN K,L01,Other Industry
524,600,90040,613,603002703,20,17005575,CU1S03461,Z11015,1,1.00E-06,4980,41500,4980,41500,41500,1,41500,611,DLC049490,GSTAG17,21-08-2017 10:16,"G-1,MAYURA APPARTMENT218-A,SARDARPURAUDAIPUR",200085,BASKARAN K,B02,2W Hero Motocorp
525,600,90040,613,603002703,20,17005575,CU1S03461,Z11015,1,1.00E-06,4980,41500,4980,41500,41500,1,41500,611,DLC049490,GSTAG17,21-08-2017 10:16,"G-1,MAYURA APPARTMENT218-A,SARDARPURAUDAIPUR",200085,BASKARAN K,B02,2W Hero Motocorp
526,600,90042,613,603004285,30,17005694,CU1V01656,FRT,1,1.00E-06,1260,7000,1260,7000,7000,1,7000,611,DLC072000,GSTAG18,31-10-2017 14:56, AJMER305001,200085,BASKARAN K,A01,4W Maruti
527,600,90042,613,603004285,30,17005694,CU1V01656,FRT,1,1.00E-06,1260,7000,1260,7000,7000,1,7000,611,DLC072000,GSTAG18,31-10-2017 14:56, AJMER305001,200085,BASKARAN K,A01,4W Maruti
528,600,90050,613,603003871,10,17005696,CU1P01874,3603AKP00,1,1.00E-06,5130,28500,5130,28500,9500,3,28500,611,DLC034448,GSTAG18,11-10-2017 12:47,"NH-1A, LASJAI BY PASSSRINAGAR (J&K)191 101",200085,BASKARAN K,A01,4W Maruti
529,600,90050,613,603003871,10,17005696,CU1P01874,3603AKP00,1,1.00E-06,5130,28500,5130,28500,9500,3,28500,611,DLC034448,GSTAG18,11-10-2017 12:47,"NH-1A, LASJAI BY PASSSRINAGAR (J&K)191 101",200085,BASKARAN K,A01,4W Maruti
530,600,90042,613,603003853,190,17005721,CU1S07617,5499VT006,1,1.00E-06,146880,816000,146880,816000,816000,1,816000,611,DLC065895,GSTAG18,10-10-2017 14:30,"NATIONAL HIGHWAY NO 80CNEAR NARODA RAILWAY CROSSINGNARODA, AHMEDABAD",200085,BASKARAN K,A01,4W Maruti
531,600,90042,613,603003853,190,17005721,CU1S07617,5499VT006,1,1.00E-06,146880,816000,146880,816000,816000,1,816000,611,DLC065895,GSTAG18,10-10-2017 14:30,"NATIONAL HIGHWAY NO 80CNEAR NARODA RAILWAY CROSSINGNARODA, AHMEDABAD",200085,BASKARAN K,A01,4W Maruti
532,600,90040,613,603004345,10,17005818,CU1S08424,S12105,1,1.00E-06,37620,209000,37620,209000,209000,1,209000,611,ADD060833,GSTAG14,04-11-2017 12:31,"SURVEY NO:1148/1150/1151,S.P.RING ROADVASTRALAHEMDABAD -382418",200085,BASKARAN K,E06,OIL - Others
533,600,90040,613,603004345,10,17005818,CU1S08424,S12105,1,1.00E-06,37620,209000,37620,209000,209000,1,209000,611,ADD060833,GSTAG14,04-11-2017 12:31,"SURVEY NO:1148/1150/1151,S.P.RING ROADVASTRALAHEMDABAD -382418",200085,BASKARAN K,E06,OIL - Others
534,600,90040,613,603004078,20,17005844,CU1E00016,S13007,1,1.00E-06,15240.96,84672,15240.96,84672,12096,7,84672,611,PLC006434,GSTAG18,23-10-2017 04:40,"SMRITI, IST FLOOR, 8TH AVENUE,BISTUPURJAMSHEDPUR  -831 001",200085,BASKARAN K,F03,Heavy Eqpt. Mfr. Telco
535,600,90040,613,603004078,20,17005844,CU1E00016,S13007,1,1.00E-06,15240.96,84672,15240.96,84672,12096,7,84672,611,PLC006434,GSTAG18,23-10-2017 04:40,"SMRITI, IST FLOOR, 8TH AVENUE,BISTUPURJAMSHEDPUR  -831 001",200085,BASKARAN K,F03,Heavy Eqpt. Mfr. Telco
536,600,90040,613,603004450,10,17005848,CU1D00924,S12102,1,1.00E-06,90972,505400,90972,505400,72200,7,505400,611,ADD060898,GSTAG18,09-11-2017 10:31,"H.NO:8-2/3 OPP: FCI GODOWN,WARANGAL CROSS ROADPEDDA TANDA VILLAGE,KHAMMAM-507003",200085,BASKARAN K,A01,4W Maruti
537,600,90040,613,603004450,10,17005848,CU1D00924,S12102,1,1.00E-06,90972,505400,90972,505400,72200,7,505400,611,ADD060898,GSTAG18,09-11-2017 10:31,"H.NO:8-2/3 OPP: FCI GODOWN,WARANGAL CROSS ROADPEDDA TANDA VILLAGE,KHAMMAM-507003",200085,BASKARAN K,A01,4W Maruti
538,600,90042,613,603003821,20,17005866,CU1H00919,2399BR001,1,1.00E-06,11115,61750,11115,61750,61750,1,61750,611,DA1057057,GSTAG18,10-10-2017 00:15,"12, AJANTA ELORA COMPLEXOPP. GALAXY CINEMA, NH No. 8NARODA, AHMEDABAD - 382 330",200085,BASKARAN K,C08,TYRE General
539,600,90042,613,603003821,20,17005866,CU1H00919,2399BR001,1,1.00E-06,11115,61750,11115,61750,61750,1,61750,611,DA1057057,GSTAG18,10-10-2017 00:15,"12, AJANTA ELORA COMPLEXOPP. GALAXY CINEMA, NH No. 8NARODA, AHMEDABAD - 382 330",200085,BASKARAN K,C08,TYRE General
540,600,90042,613,603004321,10,17005868,CU1T00002,1199PP002,1,1.00E-06,7529.76,41832,7529.76,41832,41832,1,41832,611,DLC033102,GSTAG18,04-11-2017 01:26,"19,KHARVEL NAGAR, UNIT - 3,BHUBANESHWAR-751 001, ORISSA ",200085,BASKARAN K,A13,4W Unorganised/General
541,600,90042,613,603004321,10,17005868,CU1T00002,1199PP002,1,1.00E-06,7529.76,41832,7529.76,41832,41832,1,41832,611,DLC033102,GSTAG18,04-11-2017 01:26,"19,KHARVEL NAGAR, UNIT - 3,BHUBANESHWAR-751 001, ORISSA ",200085,BASKARAN K,A13,4W Unorganised/General
542,600,90050,613,603004394,30,17005884,CU1S02416,3603CDG00,1,1.00E-06,964.44,5358,964.44,5358,5358,1,5358,611,DLC065564,GSTAG18,08-11-2017 06:50," NO:156 1ST FLOOR, MPM LANEBANGALORE",200085,BASKARAN K,L01,Other Industry
543,600,90050,613,603004394,30,17005884,CU1S02416,3603CDG00,1,1.00E-06,964.44,5358,964.44,5358,5358,1,5358,611,DLC065564,GSTAG18,08-11-2017 06:50," NO:156 1ST FLOOR, MPM LANEBANGALORE",200085,BASKARAN K,L01,Other Industry
544,600,90040,613,603004042,20,17005745,CU1A02024,S12001,1,1.00E-06,14400,80000,14400,80000,80000,1,80000,611,DLC073309,GSTAG18,20-10-2017 06:31,"7,NEWAL KISHORE ROADHAZRATGANJLUCKNOW-226001",200085,BASKARAN K,L01,Other Industry
545,600,90040,613,603004042,20,17005745,CU1A02024,S12001,1,1.00E-06,14400,80000,14400,80000,80000,1,80000,611,DLC073309,GSTAG18,20-10-2017 06:31,"7,NEWAL KISHORE ROADHAZRATGANJLUCKNOW-226001",200085,BASKARAN K,L01,Other Industry
546,600,90040,613,603004488,10,17005891,CU1A04116,S12102,1,1.00E-06,13765.5,76475,13765.5,76475,76475,1,76475,611,ADD059306,GSTAG18,10-11-2017 14:31,"LOWER GROUND FLR,PSA PLAZA,NHHIGHWAY,RUDRAPUR,U.S.NAGARUK-263153 MOB.NO.7055207883",200085,BASKARAN K,A13,4W Unorganised/General
547,600,90040,613,603004488,10,17005891,CU1A04116,S12102,1,1.00E-06,13765.5,76475,13765.5,76475,76475,1,76475,611,ADD059306,GSTAG18,10-11-2017 14:31,"LOWER GROUND FLR,PSA PLAZA,NHHIGHWAY,RUDRAPUR,U.S.NAGARUK-263153 MOB.NO.7055207883",200085,BASKARAN K,A13,4W Unorganised/General
548,600,90040,613,603004334,10,17005731,CU1S01914,S12001,1,1.00E-06,15071.58,83731,15071.58,83731,83731,1,83731,611,ADD060831,GSTAG14,04-11-2017 10:31,"KARUR MAIN ROADARAVAKURICHY,KARUR",200085,BASKARAN K,M01,LCV - TATA
549,600,90040,613,603004334,10,17005731,CU1S01914,S12001,1,1.00E-06,15071.58,83731,15071.58,83731,83731,1,83731,611,ADD060831,GSTAG14,04-11-2017 10:31,"KARUR MAIN ROADARAVAKURICHY,KARUR",200085,BASKARAN K,M01,LCV - TATA
550,600,90042,613,603004278,30,17005741,CU1S02416,200320440,1,1.00E-06,10620,59000,10620,59000,59000,1,59000,611,ADD060449,GSTAG18,31-10-2017 14:53,"HIGHWAY,OPP.RTO CHECKPOST,ATTIBELEANEKAL TALUK,BENGALURU-562 107 ",200085,BASKARAN K,A13,4W Unorganised/General
551,600,90042,613,603004278,30,17005741,CU1S02416,200320440,1,1.00E-06,10620,59000,10620,59000,59000,1,59000,611,ADD060449,GSTAG18,31-10-2017 14:53,"HIGHWAY,OPP.RTO CHECKPOST,ATTIBELEANEKAL TALUK,BENGALURU-562 107 ",200085,BASKARAN K,A13,4W Unorganised/General
552,600,90050,613,603004364,30,17005742,CU1S02416,3603ICP00,1,1.00E-06,11143.44,61908,11143.44,61908,6190.8,10,61908,611,DLC065564,GSTAG18,06-11-2017 10:31," NO:156 1ST FLOOR, MPM LANEBANGALORE",200085,BASKARAN K,L01,Other Industry
553,600,90050,613,603004364,30,17005742,CU1S02416,3603ICP00,1,1.00E-06,11143.44,61908,11143.44,61908,6190.8,10,61908,611,DLC065564,GSTAG18,06-11-2017 10:31," NO:156 1ST FLOOR, MPM LANEBANGALORE",200085,BASKARAN K,L01,Other Industry
554,600,90050,613,603004364,50,17005742,CU1S02416,3603GDA00,1,1.00E-06,3065.63,17031.3,3065.63,17031.3,8515.65,2,17031.3,611,DLC065564,GSTAG18,06-11-2017 10:31," NO:156 1ST FLOOR, MPM LANEBANGALORE",200085,BASKARAN K,L01,Other Industry
555,600,90050,613,603004364,50,17005742,CU1S02416,3603GDA00,1,1.00E-06,3065.63,17031.3,3065.63,17031.3,8515.65,2,17031.3,611,DLC065564,GSTAG18,06-11-2017 10:31," NO:156 1ST FLOOR, MPM LANEBANGALORE",200085,BASKARAN K,L01,Other Industry
556,600,90040,613,603004377,10,17005776,CU1V01656,S12102,1,1.00E-06,12960,72000,12960,72000,72000,1,72000,611,ADD060026,GSTAG18,07-11-2017 10:30,BEECHWAL INDUSTRIAL AREA BIKANER-RAJASTHAN-334001,200085,BASKARAN K,A01,4W Maruti
557,600,90040,613,603004377,10,17005776,CU1V01656,S12102,1,1.00E-06,12960,72000,12960,72000,72000,1,72000,611,ADD060026,GSTAG18,07-11-2017 10:30,BEECHWAL INDUSTRIAL AREA BIKANER-RAJASTHAN-334001,200085,BASKARAN K,A01,4W Maruti
558,600,90040,613,603004308,10,17005779,CU1R01399,S12102,1,1.00E-06,13519.98,75111,13519.98,75111,75111,1,75111,611,ADD024327,GSTAG18,02-11-2017 10:31,"P.O- HAIBRGAON,NEAR BASANAGHAT  I.B.,MORIGOAN,ASSAM - 782 105MR. SANGA ,MOB: 70022 39592",200085,BASKARAN K,A01,4W Maruti
559,600,90040,613,603004308,10,17005779,CU1R01399,S12102,1,1.00E-06,13519.98,75111,13519.98,75111,75111,1,75111,611,ADD024327,GSTAG18,02-11-2017 10:31,"P.O- HAIBRGAON,NEAR BASANAGHAT  I.B.,MORIGOAN,ASSAM - 782 105MR. SANGA ,MOB: 70022 39592",200085,BASKARAN K,A01,4W Maruti
560,600,90040,613,603004199,20,17005783,CU1A04048,Z15038,1,1.00E-06,6840,38000,6840,38000,19000,2,38000,611,ADD044186,GSTAG18,27-10-2017 08:30,"143-D, LIGHT INDUSTRIAL AREABHILAICHATTISGARH - 490 026",200085,BASKARAN K,A13,4W Unorganised/General
561,600,90040,613,603004199,20,17005783,CU1A04048,Z15038,1,1.00E-06,6840,38000,6840,38000,19000,2,38000,611,ADD044186,GSTAG18,27-10-2017 08:30,"143-D, LIGHT INDUSTRIAL AREABHILAICHATTISGARH - 490 026",200085,BASKARAN K,A13,4W Unorganised/General
562,600,90040,613,603004446,20,17006015,CU1S00002,FRT,1,1.00E-06,991.44,5508,991.44,5508,5508,1,5508,611,ADD060900,GSTAG18,09-11-2017 10:31,"C/O-MINERVA AUTOMOBILES PVT LTDINFRONT OF GOVT NADAL UP SCHOOBUS STAND CHOWK,MOTER,KALAHANDI-766017",200085,BASKARAN K,A05,4W M & M
563,600,90040,613,603004446,20,17006015,CU1S00002,FRT,1,1.00E-06,991.44,5508,991.44,5508,5508,1,5508,611,ADD060900,GSTAG18,09-11-2017 10:31,"C/O-MINERVA AUTOMOBILES PVT LTDINFRONT OF GOVT NADAL UP SCHOOBUS STAND CHOWK,MOTER,KALAHANDI-766017",200085,BASKARAN K,A05,4W M & M
564,600,90040,613,603004431,20,17005968,CU1A02900,FRT,1,1.00E-06,135,750,135,750,750,1,750,611,ADD059483,GSTAG14,09-11-2017 06:43,OLD KALIYAPPA MANDAPAM PREMISESGOUNDAMPALAYAMCOIMBATORE - 641 030,200085,BASKARAN K,A26,4W - NEXA
565,600,90040,613,603004431,20,17005968,CU1A02900,FRT,1,1.00E-06,135,750,135,750,750,1,750,611,ADD059483,GSTAG14,09-11-2017 06:43,OLD KALIYAPPA MANDAPAM PREMISESGOUNDAMPALAYAMCOIMBATORE - 641 030,200085,BASKARAN K,A26,4W - NEXA
566,600,90040,613,603003967,70,17005984,CU1S09787,S46018,1,1.00E-06,73170,406500,73170,406500,406500,1,406500,611,ADD060650,GSTAG18,17-10-2017 03:15,"OPP. YMCA ,NEAR SHAISHYA TENNIS ACADEMY,OFF SG HIGH WAY,MUMATPURA ROADMAKARBA,AHMEDABAD – 380058",200085,BASKARAN K,A13,4W Unorganised/General
567,600,90040,613,603003967,70,17005984,CU1S09787,S46018,1,1.00E-06,73170,406500,73170,406500,406500,1,406500,611,ADD060650,GSTAG18,17-10-2017 03:15,"OPP. YMCA ,NEAR SHAISHYA TENNIS ACADEMY,OFF SG HIGH WAY,MUMATPURA ROADMAKARBA,AHMEDABAD – 380058",200085,BASKARAN K,A13,4W Unorganised/General
